id;path;handler;method;extras;subcontext;category;order;url
434;/tree/{tree};HuHwt\WebtreesMods\ClippingsCartEnhanced\ClippingsCartEnhanced;GET;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Sammelbeh%C3%A4lter
435;/tree/{tree}/TAMaction;HuHwt\WebtreesMods\TAMchart\TAMaction;GET;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/TAM_und_Lineage
436;/tree/{tree}/TSM;HuHwt\WebtreesMods\TaggingServiceManager\TaggingServiceManagerModule;GET|POST;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Tagging-Service-Manager
437;/tree/{tree}/TSM/create-tag-object;HuHwt\WebtreesMods\TaggingServiceManager\Http\RequestHandlers\TSMCreateNoteModal;GET;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Tagging-Service-Manager
438;/tree/{tree}/TSM/create-tag-object;HuHwt\WebtreesMods\TaggingServiceManager\Http\RequestHandlers\TSMCreateNoteAction;POST;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Tagging-Service-Manager
439;/tree/{tree}/TSM/choose-active-tagM;HuHwt\WebtreesMods\TaggingServiceManager\Http\RequestHandlers\TSMchooseATagModal;GET;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Tagging-Service-Manager
440;/tree/{tree}/TSM/choose-active-tagA;HuHwt\WebtreesMods\TaggingServiceManager\Http\RequestHandlers\TSMchooseATagAction;POST;;;custom module;10;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Tagging-Service-Manager
441;/tree/{tree}/calendar/{view};Fisharebest\Webtrees\Http\RequestHandlers\CalendarPage;GET;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard;10;Webtrees_Handbuch/Anleitung_für_Besucher#Kalender
442;/tree/{tree}/calendar/{view};Fisharebest\Webtrees\Http\RequestHandlers\CalendarAction;POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard;10;
443;/tree/{tree}/calendar-events/{view};Fisharebest\Webtrees\Http\RequestHandlers\CalendarEvents;GET;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard;10;Webtrees_Handbuch/Anleitung_für_Besucher#Kalender
444;/tree/{tree}/ancestors-{style}-{generations}/{xref};Fisharebest\Webtrees\Module\AncestorsChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
445;/tree/{tree}/branches{/surname};Fisharebest\Webtrees\Module\BranchesListModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
446;/tree/{tree}/compact/{xref};Fisharebest\Webtrees\Module\CompactTreeChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
447;/tree/{tree}/descendants-{style}-{generations}/{xref};Fisharebest\Webtrees\Module\DescendancyChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
448;/tree/{tree}/family-book-{book_size}-{generations}-{spouses}/{xref};Fisharebest\Webtrees\Module\FamilyBookChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
449;/tree/{tree}/fan-chart-{style}-{generations}-{width}/{xref};Fisharebest\Webtrees\Module\FanChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
450;/tree/{tree}/hourglass-{generations}-{spouses}/{xref};Fisharebest\Webtrees\Module\HourglassChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
451;/tree/{tree}/lifespans;Fisharebest\Webtrees\Module\LifespansChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
452;/tree/{tree}/pedigree-map-{generations}/{xref};Fisharebest\Webtrees\Module\PedigreeMapModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
453;/tree/{tree}/pedigree-{style}-{generations}/{xref};Fisharebest\Webtrees\Module\PedigreeChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
454;/tree/{tree}/relationships-{ancestors}-{recursion}/{xref}{/xref2};Fisharebest\Webtrees\Module\RelationshipsChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
455;/tree/{tree}/timeline-{scale};Fisharebest\Webtrees\Module\TimelineChartModule;GET|POST;Fisharebest\Webtrees\Http\Middleware\AuthNotRobot;;standard module;10;Webtrees_Handbuch/Anleitung_für_Besucher#Diagramme
456;;_linkenhancer_;GET;;;custom module;20;https://github.com/bschwede/linkenhancer
457;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;"a[href^=""#_vesta_relatives_""]";custom module;30;https://github.com/vesta-webtrees-2-custom-modules/vesta_relatives
458;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;"a[href^=""#_huhwt-xtv_""]";custom module;30;Webtrees_Handbuch/Anleitung_für_Webmaster/Erweiterungsmodule/Treeview-Extended
459;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;"a[href^=""#_hh_extended_family_""]";custom module;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Webmaster/Erweiterungsmodule/Gro%C3%9Ffamilie
460;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;#sidebar-header-_mitalteli-show-xref_ > button;custom module;30;https://github.com/elysch/webtrees-mitalteli-show-xref/
461;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;#sidebar-header-_jc-fancy-research-links_ > button;custom module;30;https://justcarmen.nl/modules-webtrees-2/fancy-research-links/ 
462;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;"a[href^=""#_vesta_places_and_pedigree_map_""]";custom module;30;https://github.com/vesta-webtrees-2-custom-modules/vesta_places_and_pedigree_map
463;/tree/{tree}/individual/{xref}{/slug};Fisharebest\Webtrees\Http\RequestHandlers\IndividualPage;GET;;"a[href^=""#_vesta_personal_facts_""]";custom module;30;https://github.com/vesta-webtrees-2-custom-modules/vesta_personal_facts
464;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[0]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Webseite
465;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[1]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Stammb%C3%A4ume
466;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[2]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Benutzer
467;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[3]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Module
468;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[4]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Multimedia
469;/admin;Fisharebest\Webtrees\Http\RequestHandlers\ControlPanel;GET;Fisharebest\Webtrees\Http\Middleware\AuthAdministrator;"{""e"":""$('h2')[5]""}";standard;30;Webtrees_Handbuch/Anleitung_f%C3%BCr_Administratoren/Landkarte
470;/tree/{tree};Fisharebest\Webtrees\Http\RequestHandlers\TreePage;GET;;div.wt-block-_vesta_extended_relationships_ > div.card-header;custom module;30;https://github.com/vesta-webtrees-2-custom-modules/vesta_extended_relationships
471;;;GET;;li.nav-item.menu-clippings.CCE_Menue > a;generic;35;Webtrees_Handbuch/Anleitung_für_Webmaster/Erweiterungsmodule/Sammelbehälter
472;;;GET;;"{""e"":""Array.from(document.querySelectorAll('li.nav-item.menu-clippings > a')).find(a => a.nextElementSibling.querySelector('a[href*=\"vesta_clippings_cart\"]') !== null)""}";generic;35;https://github.com/vesta-webtrees-2-custom-modules/vesta_clippings_cart
473;;_news-menu_;GET;;;custom module;20;https://github.com/Tywed/news-menu
474;;_huhwt-cce_;GET;;;custom module;20;Webtrees_Handbuch/Anleitung_für_Webmaster/Erweiterungsmodule/Sammelbehälter
475;;_vesta_clippings_cart_;GET;;;custom module;20;https://github.com/vesta-webtrees-2-custom-modules/vesta_clippings_cart
476;;_huhwt-xtv_;GET;;;custom module;20;Webtrees_Handbuch/Anleitung_für_Webmaster/Erweiterungsmodule/Treeview-Extended
477;;_GVExport_;GET;;;custom module;20;Webtrees_Handbuch/Anleitung_für_Webmaster/Erweiterungsmodule/GVExport
